736602,20160930,   123,  1,  44,    95, -1,   6
736603,20161001,     4,  1,  17,    36, -1,   3
736603,20161001,    65, -1,  31,    11,  1,  24
736603,20161001,    14,  1,  35,    16, -1,   3
736603,20161001,    27, -1,  28,    15,  1,  25
736603,20161001,   121, -1,  49,    18,  1,  10
736603,20161001,    80, -1,  52,    20,  1,  17
736603,20161001,    93, -1,  45,    21,  1,  20
736603,20161001,    22,  1,  42,    50, -1,  36
736603,20161001,   119, -1,  34,    26,  1,  20
736603,20161001,   108, -1,  47,    28,  1,  29
736603,20161001,    31,  1,  33,    29, -1,  31
736603,20161001,    56, -1,  35,    37,  1,  21
736603,20161001,     2, -1,  31,    47,  1,  27
736603,20161001,    53,  1,  50,    85, -1,   7
736603,20161001,   106, -1,  31,    54,  1,  24
736603,20161001,    76, -1,  17,    57,  1,   7
736603,20161001,    67,  1,  33,   122, -1,  16
736603,20161001,    77,  1,  58,    87, -1,   0
736603,20161001,    83,  1,  29,    60, -1,  26
736603,20161001,    84,  1,  43,    52, -1,  27
736603,20161001,   101, -1,  24,    92,  1,  13
736603,20161001,    98,  1,  45,    90, -1,  20
736603,20161001,   125,  1,  17,    46, -1,  16
736603,20161001,    42,  1,  24,    59, -1,  21
736603,20161001,    75,  0,  50,    96,  0,  33
736603,20161001,    72, -1,  37,    32,  1,  35
736603,20161001,    58,  1,  14,   126, -1,   7
736603,20161001,    99, -1,  34,    35,  1,  31
736603,20161001,     3,  1,  34,    48, -1,   6
736603,20161001,    10,  1,  58,   111, -1,   7
736603,20161001,    51,  1,  42,    63, -1,   7
736603,20161001,    49,  1,  28,   117, -1,   7
736603,20161001,    68,  1,  31,    41, -1,  16
736603,20161001,    64, -1,  30,    73,  1,  13
736603,20161001,    79,  1,  49,   100, -1,  31
736603,20161001,    61,  1,  48,    55, -1,  28
736603,20161001,    91,  1,  42,    88, -1,  24
736603,20161001,    94,  1,  44,    86, -1,  28
736603,20161001,    78, -1,  52,    97,  1,  46
736603,20161001,    12, -1,  45,    44,  1,  42
736603,20161001,    74, -1,  38,    43,  1,  31
736603,20161001,    30, -1,  13,   118,  1,   6
736603,20161001,    13,  1,  21,   116, -1,  10
736603,20161001,    23,  1,  47,    82, -1,   6
736603,20161001,   128, -1,  38,    24,  1,  17
736603,20161001,    70,  1,  48,    89, -1,  41
736603,20161001,    71,  1,  37,   110, -1,  31
736603,20161001,   105, -1,  34,    40,  1,  13
736603,20161001,   109,  1,  45,     5, -1,  24
736603,20161001,   113,  1,  41,     6, -1,  20
736603,20161001,    19,  1,  28,   115, -1,  23
736603,20161001,   124,  1,  51,    81, -1,  33
736603,20161001,     1,  1,  28,    66, -1,  14
736603,20161001,    38,  1,  38,    69, -1,  17
736603,20161001,   112,  1,  45,    33, -1,  20
736607,20161005,     8,  1,  27,    34, -1,  26
736608,20161006,    55,  1,  34,    98, -1,  27
736608,20161006,    49,  1,  55,   127, -1,  52
736609,20161007,    22, -1,  56,    14,  1,  10
736609,20161007,   107,  1,  43,    90, -1,  40
736609,20161007,    13, -1,  49,    70,  1,  21
736609,20161007,    80,  1,  36,    54, -1,  16
736610,20161008,     2,  1,  35,    57, -1,  13
736610,20161008,    47, -1,  44,    16,  1,  20
736610,20161008,    18,  1,  24,    11, -1,  21
736610,20161008,    25,  1,  20,    21, -1,   9
736610,20161008,    26,  1,  13,     9, -1,   6
736610,20161008,   104, -1,  35,    27,  1,  20
736610,20161008,    36,  1,  41,   102, -1,  21
736610,20161008,    48,  1,  20,   118, -1,  13
736610,20161008,    17, -1,  31,    59,  1,  14
736610,20161008,   120, -1,  34,    72,  1,   3
736610,20161008,    76,  1,  30,    15, -1,  24
736610,20161008,    77,  1,  38,    42, -1,  17
736610,20161008,    83,  1,  38,    53, -1,  14
736610,20161008,    84,  1,  37,    37, -1,  34
736610,20161008,    93,  1,  38,    28, -1,  22
736610,20161008,   122,  1,  28,    96, -1,   9
736610,20161008,   121,  1,  45,    65, -1,  30
736610,20161008,    67,  1,  10,    75, -1,   3
736610,20161008,    58, -1,  78,    87,  1,   0
736610,20161008,    32, -1,  20,    56,  1,  19
736610,20161008,    85, -1,  34,    41,  1,  31
736610,20161008,    46,  1,  44,   103, -1,  38
736610,20161008,    40, -1,  34,   111,  1,  31
736610,20161008,    10, -1,  38,    62,  1,  14
736610,20161008,    73,  1,  38,    52, -1,  21
736610,20161008,    79,  1,  38,    44, -1,  31
736610,20161008,   114,  1,  55,    94, -1,  32
736610,20161008,     3, -1,  49,     7,  1,  30
736610,20161008,    78,  0,  45,   100,  0,  40
736610,20161008,    97, -1,  24,    45,  1,  23
736610,20161008,    43, -1,  14,    60,  1,   7
736610,20161008,   101,  1,  45,    99, -1,  38
736610,20161008,    31, -1,  35,   117,  1,  21
736610,20161008,   115,  1,  36,     5, -1,  23
736610,20161008,   128,  1,  35,     1, -1,  26
736610,20161008,     6,  1,  23,   109, -1,  20
736610,20161008,    69,  1,  27,    33, -1,  22
736610,20161008,   123, -1,  70,    81,  1,  21
736610,20161008,    82,  1,  47,    19, -1,  44
736610,20161008,    88,  1,  26,   112, -1,   7
736610,20161008,    38, -1,  34,    89,  1,  17
736610,20161008,   124, -1,  42,    95,  1,  16
736610,20161008,   113,  1,  21,    23, -1,  17
736610,20161008,    66,  1,  46,    39, -1,  40
736610,20161008,    24,  1,  31,   116, -1,  24
736611,20161009,    20, -1,  28,    29,  1,  23
736611,20161009,    35, -1,  28,    92,  1,  14
736614,20161012,     4, -1,  24,   110,  1,   0
736616,20161014,    50,  1,  24,    26, -1,  14
736616,20161014,    55, -1,  24,   106,  1,  14
736616,20161014,    17,  1,  28,    62, -1,  21
736616,20161014,    88, -1,  17,    33,  1,   3
736617,20161015,   121, -1,  41,     2,  1,   0
736617,20161015,    11, -1,  31,    16,  1,  21
736617,20161015,    31, -1,  27,    20,  1,  26
736617,20161015,    22,  1,  24,    67, -1,  17
736617,20161015,    30,  1,  40,    63, -1,  14
736617,20161015,    32,  1,  17,   122, -1,   6
736617,20161015,   118, -1,  17,    35,  1,  16
736617,20161015,    37,  1,  35,    34, -1,  24
736617,20161015,    68, -1,  27,    42,  1,  22
736617,20161015,    52,  1,  27,    29, -1,  21
736617,20161015,    60, -1,  31,    53,  1,  10
736617,20161015,    49,  0,  56,    54,  0,  28
736617,20161015,    57,  1,  18,    47, -1,  14
736617,20161015,    27, -1,  27,    76,  1,  20
736617,20161015,    41, -1,  24,    87,  1,   7
736617,20161015,    93,  1,  42,    25, -1,  27
736617,20161015,    96,  1,  31,   120, -1,  17
736617,20161015,   104,  1,  42,    15, -1,  35
736617,20161015,    98, -1,  26,   108,  1,  25
736617,20161015,    84, -1,  45,   119,  1,  31
736617,20161015,     3, -1,  49,    99,  1,  10
736617,20161015,    95, -1,  17,    75,  1,  10
736617,20161015,    43, -1,  49,    85,  1,  35
736617,20161015,    72, -1,  20,    56,  1,  13
736617,20161015,    74, -1,  54,    59,  1,  40
736617,20161015,     8,  1,  17,    91, -1,   7
736617,20161015,    12,  1,  49,    45, -1,   7
736617,20161015,    39,  1,  38,   107, -1,  31
736617,20161015,    51,  1,  45,    94, -1,  10
736617,20161015,   111,  1,  40,   102, -1,  34
736617,20161015,    70,  0,  45,     1,  0,  40
736617,20161015,    18, -1,  34,    65,  1,  28
736617,20161015,    78,  1,  38,    46, -1,  17
736617,20161015,   114, -1,  14,    86,  1,  13
736617,20161015,   100,  1,  27,    44, -1,   6
736617,20161015,   125, -1,  48,   103,  1,  17
736617,20161015,   105,  1,  31,    36, -1,  21
736617,20161015,     7,  1,  34,    61, -1,  30
736617,20161015,   127, -1,  44,    64,  1,  43
736617,20161015,    13,  1,  28,    24, -1,  23
736617,20161015,    23,  1,  40,     6, -1,  16
736617,20161015,   113, -1,  48,     5,  1,  14
736617,20161015,    40,  1,  55,    71, -1,  23
736617,20161015,   124,  1,  27,   109, -1,  21
736617,20161015,   115, -1,  19,    82,  1,  14
736617,20161015,   112, -1,  41,    38,  1,  38
736617,20161015,    77, -1,  30,   126,  1,  23
736617,20161015,    89,  1,  14,    69, -1,  10
736622,20161020,   120,  1,  37,    56, -1,  16
736622,20161020,   105, -1,  28,    91,  1,  21
736622,20161020,    13,  1,  28,    17, -1,  27
736623,20161021,    98,  1,  46,    93, -1,  30
736623,20161021,    19,  1,  52,    81, -1,  49
736623,20161021,    88,  1,  42,    89, -1,   3
736624,20161022,     4,  1,  37,    40, -1,  19
736624,20161022,    73, -1,  35,     9,  1,  18
736624,20161022,     2, -1,  35,    11,  1,  25
736624,20161022,    96, -1,  28,    14,  1,  20
736624,20161022,    57, -1,  40,    15,  1,  26
736624,20161022,    21,  1,  31,    28, -1,  19
736624,20161022,   108, -1,  24,    25,  1,  16
736624,20161022,    49, -1,  44,    31,  1,  24
736624,20161022,    76, -1,  14,    47,  1,  10
736624,20161022,    48,  1,  40,    62, -1,  38
736624,20161022,    50,  1,  54,    67, -1,  13
736624,20161022,    20, -1,  27,    52,  1,  24
736624,20161022,    58,  1,  41,    41, -1,   8
736624,20161022,    92,  1,  34,    54, -1,  28
736624,20161022,   104,  1,  31,    18, -1,  17
736624,20161022,   121,  1,  45,    27, -1,  31
736624,20161022,    53,  1,  28,    59, -1,  17
736624,20161022,   125,  1,  34,    97, -1,  10
736624,20161022,    72, -1,  35,   119,  1,  14
736624,20161022,     3,  1,  33,   101, -1,  14
736624,20161022,    10,  1,  56,     7, -1,   3
736624,20161022,    46,  1,  24,   100, -1,  21
736624,20161022,    60,  1,  34,    87, -1,  32
736624,20161022,    64, -1,  51,    63,  1,  45
736624,20161022,    68,  1,  27,    85, -1,  14
736624,20161022,    65,  1,  44,    16, -1,   7
736624,20161022,    74,  1,  24,    42, -1,  14
736624,20161022,   110, -1,  27,   102,  1,   3
736624,20161022,   107,  1,  50,   106, -1,  27
736624,20161022,   117, -1,  52,   114,  1,  49
736624,20161022,   127,  1,  59,    80, -1,  24
736624,20161022,    78, -1,  66,   103,  1,  59
736624,20161022,    90,  1,  38,    39, -1,  16
736624,20161022,    51,  1,  38,    61, -1,  21
736624,20161022,    79, -1,  44,    45,  1,  20
736624,20161022,   126, -1,  17,    43,  1,   9
736624,20161022,    38, -1,  34,     1,  1,  27
736624,20161022,    70,  1,  59,   111, -1,  17
736624,20161022,    34, -1,  22,    71,  1,  19
736624,20161022,   124, -1,  37,     6,  1,  32
736624,20161022,   128, -1,  42,    69,  1,  34
736624,20161022,    23, -1,  10,    95,  1,   5
736624,20161022,    24, -1,  42,   112,  1,  23
736624,20161022,   123,  1,  41,    82, -1,  17
736624,20161022,   115, -1,  52,   109,  1,  45
736624,20161022,    66,  1,  42,    55, -1,  28
736624,20161022,    83,  1,  24,    77, -1,  21
736624,20161022,   116,  1,  38,    33, -1,  20
736629,20161027,    16,  1,  41,     2, -1,  20
736629,20161027,   120, -1,  39,    84,  1,  36
736629,20161027,    76, -1,  31,   104,  1,  26
736629,20161027,   113,  1,  45,    19, -1,  24
736629,20161027,     4, -1,  34,    34,  1,  10
736630,20161028,    93,  1,  52,    66, -1,  45
736630,20161028,    88, -1,  40,   116,  1,  13
736630,20161028,     1, -1,  31,    33,  1,  21
736631,20161029,    47, -1,  27,    18,  1,  24
736631,20161029,    28,  1,  41,    25, -1,   3
736631,20161029,    57, -1,  28,    27,  1,  15
736631,20161029,    64, -1,  42,    31,  1,  35
736631,20161029,    30,  0,  24,    35,  0,  10
736631,20161029,    37,  1,  38,    26, -1,  35
736631,20161029,    42,  1,  42,    53, -1,  36
736631,20161029,    14, -1,  21,    67,  1,  14
736631,20161029,    75,  1,  30,    56, -1,  27
736631,20161029,    83, -1,  62,    85,  1,  24
736631,20161029,    98,  1,  34,    21, -1,  13
736631,20161029,    50, -1,  32,   119,  1,  25
736631,20161029,     9, -1,  21,   122,  1,  13
736631,20161029,    22, -1,  37,    32,  1,  34
736631,20161029,    58, -1,  32,    59,  1,  23
736631,20161029,    92,  1,  24,    99, -1,  21
736631,20161029,   127, -1,  52,    29,  1,   3
736631,20161029,     8,  1,  51,   111, -1,  10
736631,20161029,    39,  1,  31,   108, -1,  24
736631,20161029,    60, -1,  40,    41,  1,  17
736631,20161029,    46, -1,  31,    44,  1,  26
736631,20161029,    49,  1,  61,    86, -1,  16
736631,20161029,   107, -1,  59,    55,  1,  30
736631,20161029,    48, -1,  35,    63,  1,  21
736631,20161029,    78,  1,  56,    45, -1,   3
736631,20161029,    79,  1,  37,   125, -1,  20
736631,20161029,    10, -1,  40,    61,  1,  29
736631,20161029,    91,  1,  13,    36, -1,  10
736631,20161029,    94,  1,  24,    52, -1,  14
736631,20161029,   103, -1,  27,    97,  1,  24
736631,20161029,   101,  1,  52,    71, -1,  10
736631,20161029,    90, -1,  35,   106,  1,  31
736631,20161029,   114,  1,  31,    73, -1,  17
736631,20161029,   126,  1,  23,    68, -1,  17
736631,20161029,   100,  1,  35,    12, -1,  34
736631,20161029,    80, -1,  31,   117,  1,  21
736631,20161029,   123, -1,  31,   115,  1,  24
736631,20161029,    81,  1,  54,     6, -1,  35
736631,20161029,   124, -1,  35,    82,  1,  31
736631,20161029,    95, -1,  34,     5,  1,  10
736631,20161029,    77,  1,  24,    74, -1,  20
736631,20161029,    70, -1,  28,    38,  1,  21
736631,20161029,   128,  1,  30,    13, -1,  28
736631,20161029,    89,  1,  30,   112, -1,  24
736634,20161101,   121, -1,  52,    11,  1,  20
736634,20161101,    65,  1,  45,    15, -1,  20
736635,20161102,   104, -1,  48,     2,  1,  17
736636,20161103,    76,  1,  34,    16, -1,  10
736636,20161103,    78, -1,  34,    44,  1,  24
736636,20161103,    23,  1,  20,   109, -1,  10
736636,20161103,     8, -1,  31,    36,  1,  16
736637,20161104,    98, -1,  21,    25,  1,   0
736637,20161104,    57,  1,  37,    18, -1,  17
736637,20161104,    13,  1,  45,    89, -1,  31
736638,20161105,   108,  1,  37,   106, -1,   6
736638,20161105,     4,  1,  35,   102, -1,  10
736638,20161105,     1, -1,  31,     9,  1,  12
736638,20161105,    50, -1,  52,    14,  1,   7
736638,20161105,    17, -1,  20,    21,  1,   3
736638,20161105,    22,  1,  54,    96, -1,   0
736638,20161105,   120, -1,  24,    26,  1,  21
736638,20161105,    35, -1,  27,    48,  1,  24
736638,20161105,    56,  1,  51,    84, -1,  28
736638,20161105,    58,  1,  59,    53, -1,   3
736638,20161105,    72,  1,  48,    37, -1,  20
736638,20161105,    80,  1,  38,    52, -1,  14
736638,20161105,    42, -1,  33,    87,  1,  27
736638,20161105,    92,  1,  31,    63, -1,  21
736638,20161105,   122,  1,  27,   119, -1,  20
736638,20161105,   125,  1,  48,    45, -1,  21
736638,20161105,    83,  1,  41,    43, -1,  14
736638,20161105,    66,  0,  28,    75,  0,  27
736638,20161105,    32, -1,  24,    67,  1,  20
736638,20161105,    10,  1,  23,   118, -1,  16
736638,20161105,    40, -1,  23,   110,  1,  13
736638,20161105,   111,  1,  42,    91, -1,  35
736638,20161105,   114, -1,  45,    64,  1,  25
736638,20161105,    60,  1,  44,    85, -1,  31
736638,20161105,    62,  1,  35,   101, -1,  28
736638,20161105,    49, -1,  45,    73,  1,  24
736638,20161105,    61,  1,  37,    34, -1,  27
736638,20161105,    29, -1,  42,    86,  1,  25
736638,20161105,    55, -1,  51,    90,  1,   7
736638,20161105,    20, -1,  38,    94,  1,  27
736638,20161105,   100, -1,  45,   103,  1,  37
736638,20161105,   105,  1,  52,    54, -1,  31
736638,20161105,   107,  1,  45,    28, -1,  24
736638,20161105,   127,  1,  49,    31, -1,  21
736638,20161105,     3, -1,  10,    51,  1,   0
736638,20161105,    41,  1,  31,    59, -1,  27
736638,20161105,    97, -1,  62,    12,  1,  22
736638,20161105,    79, -1,  43,    46,  1,  37
736638,20161105,   126, -1,  21,    74,  1,   7
736638,20161105,     7,  1,  31,    30, -1,  10
736638,20161105,    24,  1,  37,    33, -1,   0
736638,20161105,    70,  1,  35,    69, -1,  26
736638,20161105,   128,  1,  52,   116, -1,  28
736638,20161105,   123, -1,  66,    19,  1,  27
736638,20161105,    95,  1,  26,    82, -1,  15
736638,20161105,   124,  1,  69,     5, -1,   7
736638,20161105,   113,  1,  45,    81, -1,  20
736638,20161105,    88,  1,  55,    38, -1,   0
736638,20161105,    77,  1,  62,    68, -1,   3
736641,20161108,    27, -1,  48,    11,  1,  41
736641,20161108,   121, -1,  37,    47,  1,  21
736642,20161109,    15, -1,  38,     2,  1,  28
736642,20161109,   104, -1,  31,    65,  1,  24
736643,20161110,    26,  1,  28,    72, -1,  27
736643,20161110,   115, -1,  49,     6,  1,  26
736643,20161110,   110, -1,  33,    34,  1,  26
736644,20161111,    32,  1,  45,    14, -1,   7
736645,20161112,    57, -1,  35,    16,  1,  24
736645,20161112,    86, -1,  22,    20,  1,  21
736645,20161112,    84, -1,  43,    22,  1,  42
736645,20161112,    90, -1,  55,    28,  1,  31
736645,20161112,    30,  1,  20,    92, -1,   7
736645,20161112,    29,  1,  35,   117, -1,  31
736645,20161112,    35,  1,  13,    10, -1,   7
736645,20161112,   111, -1,  37,    36,  1,  23
736645,20161112,    83, -1,  45,    42,  1,  31
736645,20161112,    50,  1,  44,   122, -1,  12
736645,20161112,    52,  1,  42,    64, -1,  17
736645,20161112,    59,  1,  49,    87, -1,   0
736645,20161112,    66,  1,  42,   107, -1,  40
736645,20161112,    67, -1,  35,    96,  1,  20
736645,20161112,    99,  1,  49,    48, -1,  36
736645,20161112,   108,  1,  24,    21, -1,   3
736645,20161112,    56, -1,  34,   119,  1,  14
736645,20161112,    37, -1,  30,   120,  1,  20
736645,20161112,    77, -1,  62,    53,  1,   3
736645,20161112,    74, -1,  45,    85,  1,  17
736645,20161112,     3,  1,  51,    62, -1,   3
736645,20161112,     8,  1,  41,    71, -1,  22
736645,20161112,    39,  1,  30,   106, -1,  18
736645,20161112,    44, -1,  31,    45,  1,  24
736645,20161112,    49,  1,  63,   114, -1,  35
736645,20161112,    93, -1,  49,    55,  1,  42
736645,20161112,    63,  1,  26,   118, -1,  17
